captured_at,capture_season,capture_week,source,compiled,rank,team,wins,losses,ties,sos,rating
2026-09-15T12:02:16+00:00,2026,4,sonny_moore,11:31:13 on 09-13-2026,138,LOUISIANA-MONROE,0,2,0,59.33,39.51
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,1,INDIANA,3,0,0,57.63,94.77
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,2,TEXAS,3,0,0,75.38,93.12
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,3,OHIO ST.,2,1,0,58.97,92.36
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,4,MIAMI FL.,3,0,0,61.9,92.13
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,5,GEORGIA,3,0,0,55.43,90.58
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,6,NOTRE DAME,3,0,0,60.57,90.28
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,7,UTAH,3,0,0,59.29,89.09
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,8,ALABAMA,3,0,0,67.54,89.08
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,9,PENN.ST.,3,0,0,53.51,85.9
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,10,LSU,2,1,0,69.59,85.13
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,11,TENNESSEE,3,0,0,57.63,84.22
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,12,MISSISSIPPI,3,0,0,67.84,83.79
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,13,TEXAS A&M,2,1,0,63.41,82.14
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,14,LOUISVILLE,2,1,0,77.58,81.65
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,15,VIRGINIA,2,1,0,63.03,80.86
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,16,MISSISSIPPI ST.,3,0,0,64.12,80.59
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,17,DUKE,3,0,0,66.15,80.49
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,18,FLORIDA,3,0,0,56.97,79.95
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,19,OREGON,2,1,0,53.17,79.46
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,20,IOWA,3,0,0,52.74,78.62
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,21,NEBRASKA,3,0,0,50.45,78.49
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,22,PITTSBURGH,3,0,0,59.4,78.48
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,23,SOUTH CAROLINA,2,1,0,54.56,78.26
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,24,TEXAS TECH,3,0,0,57.85,78.25
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,25,BYU,3,0,0,59.14,78.06
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,26,KANSAS ST.,3,0,0,58.84,78.01
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,27,BOISE STATE,2,1,0,74.44,76.56
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,28,MICHIGAN,3,0,0,62.62,76.28
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,29,IOWA ST.,2,1,0,58.74,75.89
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,30,OKLAHOMA,2,1,0,59.53,75.34
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,31,SMU,2,1,0,67.14,75.17
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,32,VIRGINIA TECH,3,0,0,63.58,74.93
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,33,ARIZONA ST.,2,1,0,67.08,74.72
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,34,UCLA,3,0,0,62.89,74.68
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,35,AUBURN,2,1,0,65.19,74.29
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,36,NORTHWESTERN,2,0,0,57.84,73.94
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,37,MISSOURI,3,0,0,55.96,73.9
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,38,WASHINGTON,3,0,0,58.52,73.84
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,39,MINNESOTA,2,1,0,56.88,73.51
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,40,KENTUCKY,2,1,0,73.63,73.15
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,41,MICHIGAN ST.,2,1,0,68.62,73.04
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,42,VANDERBILT,3,0,0,57.32,72.81
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,43,HOUSTON,2,1,0,58.54,72.36
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,44,BAYLOR,2,1,0,64.65,72.23
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,45,TCU,2,1,0,53.3,71.86
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,46,CINCINNATI,3,0,0,55.36,71.61
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,47,NORTH DAKOTA ST.,4,0,0,51.13,71.27
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,48,JAMES MADISON,3,0,0,53.02,71.09
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,49,FLORIDA ST.,1,2,0,70.09,70.72
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,50,WAKE FOREST,2,1,0,65.47,70.61
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,51,SOUTHERN CALIFORNIA,4,0,0,53.39,70.52
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,52,ARIZONA,2,1,0,57.25,70.23
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,53,ILLINOIS,2,1,0,57.98,70.22
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,54,MARYLAND,2,1,0,59.35,69.97
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,55,CENTRAL FLORIDA,2,1,0,60.05,69.86
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,56,WESTERN MICHIGAN,2,1,0,62.1,69.85
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,57,KANSAS,1,2,0,65.22,69.68
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,58,TEXAS SAN ANTONIO,2,1,0,66.39,69.09
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,59,NORTH CAROLINA ST.,1,2,0,72.37,68.62
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,60,WISCONSIN,2,1,0,70.73,67.58
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,61,SOUTH FLORIDA,3,0,0,53.71,66.68
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,62,NEW MEXICO,2,1,0,55.55,66.66
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,63,ARMY,1,1,0,58.91,66.32
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,64,NAVY,1,1,0,49.63,65.91
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,65,CENTRAL MICHIGAN,2,1,0,54.39,65.05
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,66,TOLEDO,2,1,0,58.55,64.95
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,67,MEMPHIS,3,1,0,58.79,64.86
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,68,NORTH TEXAS,1,2,0,71.45,64.54
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,69,CLEMSON,2,1,0,65.16,64.37
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,70,WEST VIRGINIA,3,0,0,57.64,64.28
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,71,NORTH CAROLINA,2,1,0,66.75,64.28
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,72,DELAWARE,2,1,0,60.74,64.07
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,73,GEORGIA TECH,1,2,0,64.17,63.92
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,74,EAST CAROLINA,1,2,0,73.86,63.67
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,75,TEMPLE,1,2,0,64.58,63.48
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,76,CONNECTICUT,2,1,0,55.95,63.35
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,77,JACKSONVILLE ST.,2,2,0,65.57,62.86
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,78,LIBERTY,2,1,0,57.93,62.8
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,79,OLD DOMINION,1,2,0,59.22,62.68
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,80,TEXAS ST.,1,2,0,72.56,62.65
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,81,PURDUE,1,2,0,63.44,62.63
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,82,AIR FORCE,1,1,0,64.72,62.02
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,83,LOUISIANA TECH,1,2,0,66.22,61.94
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,84,WASHINGTON ST.,1,2,0,69.9,61.21
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,85,TULANE,1,2,0,66.51,61.16
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,86,SYRACUSE,1,2,0,61.96,60.9
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,87,OREGON ST.,1,2,0,74.32,60.68
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,88,FRESNO ST.,2,1,0,63.49,60.51
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,89,ARKANSAS,1,2,0,73.09,60.02
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,90,COLORADO,2,1,0,66.71,59.88
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,91,LOUISIANA-LAFAYETTE,2,1,0,59.41,59.75
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,92,FLORIDA ATLANTIC,2,1,0,67.9,59.69
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,93,GEORGIA SOUTHERN,1,2,0,58.43,59.61
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,94,MIAMI OHIO,1,2,0,68.18,59.29
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,95,SAN DIEGO ST.,1,2,0,61.4,58.64
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,96,BOSTON COLLEGE,2,1,0,57.18,58.04
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,97,SOUTH ALABAMA,2,1,0,56.33,58.03
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,98,KENNESAW ST.,1,2,0,59.28,57.91
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,99,UTAH ST.,0,3,0,71.6,57.52
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,100,STANFORD,1,2,0,74.77,57.41
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,101,FLORIDA INTERNATIONAL,1,2,0,59.29,57.31
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,102,NEVADA LAS VEGAS,1,2,0,60.93,57.17
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,103,TULSA,3,0,0,43.04,56.87
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,104,GEORGIA ST,2,1,0,57.48,56.41
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,105,CALIFORNIA,2,1,0,52.94,56.24
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,106,ARKANSAS ST.,1,2,0,62.74,56.06
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,107,OKLAHOMA ST.,2,1,0,63.59,55.73
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,108,COLORADO ST.,2,1,0,58.66,55.45
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,109,NEVADA,1,2,0,52.9,55.15
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,110,COASTAL CAROLINA,1,2,0,55.82,54.76
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,111,MIDDLE TENNESSEE ST.,2,1,0,52.65,54.6
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,112,HAWAII,1,2,0,57.07,54.47
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,113,RICE,1,2,0,69.66,53.94
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,114,TROY ST.,2,1,0,48.43,53.93
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,115,RUTGERS,0,3,0,55.54,53.74
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,116,APPALACHIAN ST.,3,0,0,45.59,52.96
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,117,ALABAMA BIRMINGHAM,1,2,0,57.24,52.37
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,118,OHIO UNIVERSITY,1,2,0,60.45,52.2
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,119,SAN JOSE ST.,2,2,0,58.03,52.16
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,120,AKRON,1,2,0,66.79,52.05
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,121,NEW MEXICO ST.,1,2,0,60.53,51.88
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,122,SOUTHERN MISSISSIPPI,1,2,0,58.81,50.9
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,123,MISSOURI ST.,1,2,0,65.96,50.69
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,124,MARSHALL,2,1,0,58.23,49.34
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,125,NORTH CAROLINA CHARLOTTE,0,3,0,60.53,48.44
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,126,WESTERN KENTUCKY,0,3,0,77.45,48.17
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,127,BUFFALO,1,2,0,63.24,47.39
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,128,SAM HOUSTON ST.,1,2,0,51.24,46.27
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,129,KENT ST.,1,2,0,74.7,46.13
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,130,NORTHERN ILLINOIS,0,3,0,72.65,46.06
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,131,SACRAMENTO ST.,1,3,0,52.38,44.89
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,132,WYOMING,1,2,0,51.32,44.29
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,133,BALL ST.,1,2,0,76.27,44.04
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,134,TEXAS EL PASO,1,2,0,74.01,42.93
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,135,MASSACHUSETTS,3,0,0,54.71,40.99
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,136,EASTERN MICHIGAN,1,3,0,55.25,40.88
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,137,BOWLING GREEN,0,3,0,65.18,40.34
2026-09-22T12:02:09+00:00,2026,5,sonny_moore,01:19:18 on 09-20-2026,138,LOUISIANA-MONROE,0,3,0,54.33,39.17
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,1,INDIANA,3,0,0,57.63,94.77
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,2,TEXAS,3,0,0,75.38,93.12
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,3,OHIO ST.,2,1,0,58.97,92.36
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,4,MIAMI FL.,3,0,0,61.9,92.13
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,5,GEORGIA,3,0,0,55.43,90.58
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,6,NOTRE DAME,3,0,0,60.57,90.28
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,7,UTAH,3,0,0,59.29,89.09
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,8,ALABAMA,3,0,0,67.54,89.08
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,9,PENN.ST.,3,0,0,53.51,85.9
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,10,LSU,2,1,0,69.59,85.13
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,11,TENNESSEE,3,0,0,57.63,84.22
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,12,MISSISSIPPI,3,0,0,67.84,83.79
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,13,TEXAS A&M,2,1,0,63.41,82.14
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,14,LOUISVILLE,2,1,0,77.58,81.65
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,15,VIRGINIA,2,1,0,63.03,80.86
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,16,MISSISSIPPI ST.,3,0,0,64.12,80.59
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,17,DUKE,3,0,0,66.15,80.49
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,18,FLORIDA,3,0,0,56.97,79.95
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,19,OREGON,2,1,0,53.17,79.46
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,20,IOWA,3,0,0,52.74,78.62
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,21,NEBRASKA,3,0,0,50.45,78.49
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,22,PITTSBURGH,3,0,0,59.4,78.48
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,23,SOUTH CAROLINA,2,1,0,54.56,78.26
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,24,TEXAS TECH,3,0,0,57.85,78.25
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,25,BYU,3,0,0,59.14,78.06
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,26,KANSAS ST.,3,0,0,58.84,78.01
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,27,BOISE STATE,2,1,0,74.44,76.56
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,28,MICHIGAN,3,0,0,62.62,76.28
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,29,IOWA ST.,2,1,0,58.74,75.89
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,30,OKLAHOMA,2,1,0,59.53,75.34
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,31,SMU,2,1,0,67.14,75.17
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,32,VIRGINIA TECH,3,0,0,63.58,74.93
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,33,ARIZONA ST.,2,1,0,67.08,74.72
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,34,UCLA,3,0,0,62.89,74.68
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,35,AUBURN,2,1,0,65.19,74.29
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,36,NORTHWESTERN,2,0,0,57.84,73.94
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,37,MISSOURI,3,0,0,55.96,73.9
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,38,WASHINGTON,3,0,0,58.52,73.84
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,39,MINNESOTA,2,1,0,56.88,73.51
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,40,KENTUCKY,2,1,0,73.63,73.15
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,41,MICHIGAN ST.,2,1,0,68.62,73.04
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,42,VANDERBILT,3,0,0,57.32,72.81
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,43,HOUSTON,2,1,0,58.54,72.36
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,44,BAYLOR,2,1,0,64.65,72.23
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,45,TCU,2,1,0,53.3,71.86
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,46,CINCINNATI,3,0,0,55.36,71.61
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,47,NORTH DAKOTA ST.,4,0,0,51.13,71.27
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,48,JAMES MADISON,3,0,0,53.02,71.09
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,49,FLORIDA ST.,1,2,0,70.09,70.72
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,50,WAKE FOREST,2,1,0,65.47,70.61
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,51,SOUTHERN CALIFORNIA,4,0,0,53.39,70.52
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,52,ARIZONA,2,1,0,57.25,70.23
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,53,ILLINOIS,2,1,0,57.98,70.22
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,54,MARYLAND,2,1,0,59.35,69.97
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,55,CENTRAL FLORIDA,2,1,0,60.05,69.86
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,56,WESTERN MICHIGAN,2,1,0,62.1,69.85
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,57,KANSAS,1,2,0,65.22,69.68
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,58,TEXAS SAN ANTONIO,2,1,0,66.39,69.09
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,59,NORTH CAROLINA ST.,1,2,0,72.37,68.62
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,60,WISCONSIN,2,1,0,70.73,67.58
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,61,SOUTH FLORIDA,3,0,0,53.71,66.68
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,62,NEW MEXICO,2,1,0,55.55,66.66
2026-09-24T13:53:41+00:00,2026,4,sonny_moore,01:19:18 on 09-20-2026,63,ARMY,1,1,0,58.91,66.32
