captured_at,capture_season,capture_week,source,id,season,seasonType,week,startDate,homeTeamId,homeTeam,homeConference,homeClassification,homeScore,awayTeamId,awayTeam,awayConference,awayClassification,awayScore,line_provider,line_spread,line_formattedSpread,line_spreadOpen,line_overUnder,line_overUnderOpen,line_homeMoneyline,line_awayMoneyline
2026-08-25T14:27:48+00:00,2026,1,lines,401858212,2026,regular,1,2026-09-07T23:30:00.000Z,52,Florida State,ACC,fbs,,2567,SMU,ACC,fbs,,DraftKings,2.5,SMU -2.5,,53.5,,120,-142
2026-08-25T14:27:48+00:00,2026,1,lines,401858212,2026,regular,1,2026-09-07T23:30:00.000Z,52,Florida State,ACC,fbs,,2567,SMU,ACC,fbs,,Bovada,2.5,SMU -2.5,2.5,53.5,52.5,120,-140
2026-08-25T14:27:48+00:00,2026,1,lines,401856667,2026,regular,1,2026-09-05T19:30:00.000Z,251,Texas,SEC,fbs,,326,Texas State,Pac-12,fbs,,DraftKings,-30.5,Texas -30.5,-30.5,60.5,,-10000,3000
2026-08-25T14:27:48+00:00,2026,1,lines,401856667,2026,regular,1,2026-09-05T19:30:00.000Z,251,Texas,SEC,fbs,,326,Texas State,Pac-12,fbs,,Bovada,-30.5,Texas -30.5,-30.5,60,59.5,-10000,-100000
2026-08-25T14:27:48+00:00,2026,1,lines,401858425,2026,regular,1,2026-09-05T16:00:00.000Z,84,Indiana,Big Ten,fbs,,249,North Texas,American Athletic,fbs,,DraftKings,-39.5,Indiana -39.5,-40.5,55.5,,,
2026-08-25T14:27:48+00:00,2026,1,lines,401858425,2026,regular,1,2026-09-05T16:00:00.000Z,84,Indiana,Big Ten,fbs,,249,North Texas,American Athletic,fbs,,Bovada,-41,Indiana -41.0,-40.5,55.5,55.5,,
2026-08-25T14:27:48+00:00,2026,1,lines,401858209,2026,regular,1,2026-09-05T19:30:00.000Z,150,Duke,ACC,fbs,,2655,Tulane,American Athletic,fbs,,DraftKings,-9.5,Duke -9.5,-8.5,51.5,,-340,270
2026-08-25T14:27:48+00:00,2026,1,lines,401858209,2026,regular,1,2026-09-05T19:30:00.000Z,150,Duke,ACC,fbs,,2655,Tulane,American Athletic,fbs,,Bovada,-8.5,Duke -8.5,-8.5,51,53.5,-480,350
2026-08-25T14:27:48+00:00,2026,1,lines,401858437,2026,regular,1,2026-09-06T20:00:00.000Z,264,Washington,Big Ten,fbs,,265,Washington State,Pac-12,fbs,,DraftKings,-22.5,Washington -22.5,-21.5,50.5,,-2800,1300
2026-08-25T14:27:48+00:00,2026,1,lines,401858437,2026,regular,1,2026-09-06T20:00:00.000Z,264,Washington,Big Ten,fbs,,265,Washington State,Pac-12,fbs,,Bovada,-23,Washington -23.0,-21.5,50.5,50.5,-2200,1000
2026-08-25T14:27:48+00:00,2026,1,lines,401856776,2026,regular,1,2026-09-04T00:00:00.000Z,59,Georgia Tech,ACC,fbs,,38,Colorado,Big 12,fbs,,DraftKings,-6.5,Georgia Tech -6.5,-7,50.5,,-250,205
2026-08-25T14:27:48+00:00,2026,1,lines,401856776,2026,regular,1,2026-09-04T00:00:00.000Z,59,Georgia Tech,ACC,fbs,,38,Colorado,Big 12,fbs,,Bovada,-6.5,Georgia Tech -6.5,-7,51,51.5,-290,240
2026-08-25T14:27:48+00:00,2026,1,lines,401858206,2026,regular,1,2026-09-05T01:00:00.000Z,24,Stanford,ACC,fbs,,2390,Miami,ACC,fbs,,DraftKings,24.5,Miami -24.5,21.5,48.5,,1400,-3200
2026-08-25T14:27:48+00:00,2026,1,lines,401858206,2026,regular,1,2026-09-05T01:00:00.000Z,24,Stanford,ACC,fbs,,2390,Miami,ACC,fbs,,Bovada,24.5,Miami -24.5,21.5,48.5,48.5,-100000,-2500
2026-08-25T14:27:48+00:00,2026,1,lines,401862693,2026,regular,1,2026-08-30T02:00:00.000Z,2439,UNLV,Mountain West,fbs,,235,Memphis,American Athletic,fbs,,DraftKings,-5.5,UNLV -5.5,-3,56.5,,-218,180
2026-08-25T14:27:48+00:00,2026,1,lines,401862693,2026,regular,1,2026-08-30T02:00:00.000Z,2439,UNLV,Mountain West,fbs,,235,Memphis,American Athletic,fbs,,Bovada,-5.5,UNLV -5.5,-3,56.5,60.5,-170,145
2026-08-25T14:27:48+00:00,2026,1,lines,401856772,2026,regular,1,2026-09-05T19:45:00.000Z,202,Tulsa,American Athletic,fbs,,197,Oklahoma State,Big 12,fbs,,DraftKings,14,Oklahoma State -14,11.5,61.5,,455,-625
2026-08-25T14:27:48+00:00,2026,1,lines,401856772,2026,regular,1,2026-09-05T19:45:00.000Z,202,Tulsa,American Athletic,fbs,,197,Oklahoma State,Big 12,fbs,,Bovada,14,Oklahoma State -14.0,11.5,61,61.5,390,-550
2026-08-25T14:27:48+00:00,2026,1,lines,401858202,2026,regular,1,2026-08-29T19:30:00.000Z,258,Virginia,ACC,fbs,,152,NC State,ACC,fbs,,Bovada,-6,Virginia -6.0,-3.5,53,54.5,-145,125
2026-08-25T14:27:48+00:00,2026,1,lines,401858202,2026,regular,1,2026-08-29T19:30:00.000Z,258,Virginia,ACC,fbs,,152,NC State,ACC,fbs,,DraftKings,-5.5,Virginia -5.5,,53.5,,-218,180
2026-08-25T14:27:48+00:00,2026,1,lines,401858428,2026,regular,1,2026-09-05T23:30:00.000Z,130,Michigan,Big Ten,fbs,,2711,Western Michigan,Mid-American,fbs,,Bovada,-27.5,Michigan -27.5,-26.5,47.5,47.5,-100000,2200
2026-08-25T14:27:48+00:00,2026,1,lines,401858428,2026,regular,1,2026-09-05T23:30:00.000Z,130,Michigan,Big Ten,fbs,,2711,Western Michigan,Mid-American,fbs,,DraftKings,-28.5,Michigan -28.5,-26.5,47.5,,-3600,1500
2026-08-25T14:27:48+00:00,2026,1,lines,401856661,2026,regular,1,2026-09-06T23:30:00.000Z,145,Ole Miss,SEC,fbs,,97,Louisville,ACC,fbs,,Bovada,-6.5,Ole Miss -6.5,-8.5,55.5,52.5,-270,220
2026-08-25T14:27:48+00:00,2026,1,lines,401856661,2026,regular,1,2026-09-06T23:30:00.000Z,145,Ole Miss,SEC,fbs,,97,Louisville,ACC,fbs,,DraftKings,-6.5,Ole Miss -6.5,,55.5,,-258,210
2026-08-25T14:27:48+00:00,2026,1,lines,401856766,2026,regular,1,2026-08-29T16:00:00.000Z,2628,TCU,Big 12,fbs,,153,North Carolina,ACC,fbs,,Bovada,-8.5,TCU -8.5,-7.5,47.5,50.5,-235,195
2026-08-25T14:27:48+00:00,2026,1,lines,401856766,2026,regular,1,2026-08-29T16:00:00.000Z,2628,TCU,Big 12,fbs,,153,North Carolina,ACC,fbs,,DraftKings,-7.5,TCU -7.5,,47.5,,-310,250
2026-08-25T14:27:48+00:00,2026,1,lines,401858424,2026,regular,1,2026-09-04T01:00:00.000Z,356,Illinois,Big Ten,fbs,,5,UAB,American Athletic,fbs,,Bovada,-28.5,Illinois -28.5,-27.5,57,56.5,-100000,2000
2026-08-25T14:27:48+00:00,2026,1,lines,401858424,2026,regular,1,2026-09-04T01:00:00.000Z,356,Illinois,Big Ten,fbs,,5,UAB,American Athletic,fbs,,DraftKings,-28.5,Illinois -28.5,-27.5,56.5,,-8000,2200
2026-08-25T14:27:48+00:00,2026,1,lines,401856662,2026,regular,1,2026-09-05T23:30:00.000Z,344,Mississippi State,SEC,fbs,,2433,UL Monroe,Sun Belt,fbs,,Bovada,-28.5,Mississippi State -28.5,-28.5,55.5,55.5,-100000,2000
2026-08-25T14:27:48+00:00,2026,1,lines,401856662,2026,regular,1,2026-09-05T23:30:00.000Z,344,Mississippi State,SEC,fbs,,2433,UL Monroe,Sun Belt,fbs,,DraftKings,-28.5,Mississippi State -28.5,-28.5,55.5,,-3600,1500
2026-08-25T14:27:48+00:00,2026,1,lines,401856634,2026,regular,1,2026-09-05T16:00:00.000Z,333,Alabama,SEC,fbs,,151,East Carolina,American Athletic,fbs,,DraftKings,-28.5,Alabama -28.5,-25.5,54.5,,-6500,2000
2026-08-25T14:27:48+00:00,2026,1,lines,401856634,2026,regular,1,2026-09-05T16:00:00.000Z,333,Alabama,SEC,fbs,,151,East Carolina,American Athletic,fbs,,Bovada,-28.5,Alabama -28.5,-25.5,54,53.5,-10000,1600
2026-08-25T14:27:48+00:00,2026,1,lines,401864432,2026,regular,1,2026-09-06T02:30:00.000Z,2440,Nevada,Mountain West,fbs,,98,Western Kentucky,Conference USA,fbs,,Bovada,2.5,Western Kentucky -2.5,4,53,53.5,120,-140
2026-08-25T14:27:48+00:00,2026,1,lines,401864432,2026,regular,1,2026-09-06T02:30:00.000Z,2440,Nevada,Mountain West,fbs,,98,Western Kentucky,Conference USA,fbs,,DraftKings,2.5,Western Kentucky -2.5,4.5,53.5,,110,-130
2026-08-25T14:27:48+00:00,2026,1,lines,401858430,2026,regular,1,2026-09-05T16:00:00.000Z,158,Nebraska,Big Ten,fbs,,195,Ohio,Mid-American,fbs,,DraftKings,-24.5,Nebraska -24.5,-23.5,47.5,,-1800,1000
2026-08-25T14:27:48+00:00,2026,1,lines,401858430,2026,regular,1,2026-09-05T16:00:00.000Z,158,Nebraska,Big Ten,fbs,,195,Ohio,Mid-American,fbs,,Bovada,-24,Nebraska -24.0,-23.5,47.5,47.5,-4000,1200
2026-08-25T14:27:48+00:00,2026,1,lines,401858433,2026,regular,1,2026-09-05T19:30:00.000Z,2483,Oregon,Big Ten,fbs,,68,Boise State,Pac-12,fbs,,DraftKings,-24.5,Oregon -24.5,-24.5,52.5,,-3600,1500
2026-08-25T14:27:48+00:00,2026,1,lines,401858433,2026,regular,1,2026-09-05T19:30:00.000Z,2483,Oregon,Big Ten,fbs,,68,Boise State,Pac-12,fbs,,Bovada,-24.5,Oregon -24.5,-24.5,52,53.5,-10000,1600
2026-08-25T14:27:48+00:00,2026,1,lines,401856636,2026,regular,1,2026-09-05T19:30:00.000Z,2,Auburn,SEC,fbs,,239,Baylor,Big 12,fbs,,DraftKings,-7,Auburn -7,-6.5,59.5,,-285,230
2026-08-25T14:27:48+00:00,2026,1,lines,401856636,2026,regular,1,2026-09-05T19:30:00.000Z,2,Auburn,SEC,fbs,,239,Baylor,Big 12,fbs,,Bovada,-7,Auburn -7.0,-7.5,59,58.5,-270,220
2026-08-25T14:27:48+00:00,2026,1,lines,401866408,2026,regular,1,2026-08-29T22:30:00.000Z,2199,Eastern Michigan,Mid-American,fbs,,16,Sacramento State,Mid-American,fbs,,DraftKings,-9.5,Eastern Michigan -9.5,-8.5,52.5,,-355,280
2026-08-25T14:27:48+00:00,2026,1,lines,401866408,2026,regular,1,2026-08-29T22:30:00.000Z,2199,Eastern Michigan,Mid-American,fbs,,16,Sacramento State,Mid-American,fbs,,Bovada,-10,Eastern Michigan -10.0,-8.5,52.5,52.5,-330,265
2026-08-25T14:27:48+00:00,2026,1,lines,401864498,2026,regular,1,2026-09-06T02:00:00.000Z,167,New Mexico,Mountain West,fbs,,2117,Central Michigan,Mid-American,fbs,,Bovada,-11.5,New Mexico -11.5,-12.5,47.5,49,-575,400
2026-08-25T14:27:48+00:00,2026,1,lines,401864498,2026,regular,1,2026-09-06T02:00:00.000Z,167,New Mexico,Mountain West,fbs,,2117,Central Michigan,Mid-American,fbs,,DraftKings,-11.5,New Mexico -11.5,-12.5,47.5,,-485,370
2026-08-25T14:27:48+00:00,2026,1,lines,401864494,2026,regular,1,2026-08-29T19:00:00.000Z,30,USC,Big Ten,fbs,,23,San José State,Mountain West,fbs,,Bovada,-38,USC -38.0,-35.5,60.5,57.5,-100000,3500
2026-08-25T14:27:48+00:00,2026,1,lines,401864494,2026,regular,1,2026-08-29T19:00:00.000Z,30,USC,Big Ten,fbs,,23,San José State,Mountain West,fbs,,DraftKings,-38.5,USC -38.5,-35.5,59.5,,,
2026-08-25T14:27:48+00:00,2026,1,lines,401858210,2026,regular,1,2026-09-06T02:30:00.000Z,25,California,ACC,fbs,,26,UCLA,Big Ten,fbs,,Bovada,1.5,UCLA -1.5,-3.5,54.5,53.5,-115,-105
2026-08-25T14:27:48+00:00,2026,1,lines,401858210,2026,regular,1,2026-09-06T02:30:00.000Z,25,California,ACC,fbs,,26,UCLA,Big Ten,fbs,,DraftKings,1.5,UCLA -1.5,-1.5,53.5,,-105,-115
2026-08-25T14:27:48+00:00,2026,1,lines,401858434,2026,regular,1,2026-09-05T19:30:00.000Z,213,Penn State,Big Ten,fbs,,276,Marshall,Sun Belt,fbs,,Bovada,-24,Penn State -24.0,-23.5,54.5,54.5,-3300,1100
2026-08-25T14:27:48+00:00,2026,1,lines,401858434,2026,regular,1,2026-09-05T19:30:00.000Z,213,Penn State,Big Ten,fbs,,276,Marshall,Sun Belt,fbs,,DraftKings,-24.5,Penn State -24.5,-23.5,54.5,,-3600,1500
2026-08-25T14:27:48+00:00,2026,1,lines,401858438,2026,regular,1,2026-09-06T23:30:00.000Z,87,Notre Dame,FBS Independents,fbs,,275,Wisconsin,Big Ten,fbs,,Bovada,-20.5,Notre Dame -20.5,-16.5,47.5,46.5,-2500,1000
2026-08-25T14:27:48+00:00,2026,1,lines,401858438,2026,regular,1,2026-09-06T23:30:00.000Z,87,Notre Dame,FBS Independents,fbs,,275,Wisconsin,Big Ten,fbs,,DraftKings,-20.5,Notre Dame -20.5,,47.5,47.5,-1450,850
2026-08-25T14:27:48+00:00,2026,1,lines,401864570,2026,regular,1,2026-08-29T23:00:00.000Z,52,Florida State,ACC,fbs,,166,New Mexico State,Conference USA,fbs,,DraftKings,-31.5,Florida State -31.5,-28.5,53.5,,-8000,2200
2026-08-25T14:27:48+00:00,2026,1,lines,401864570,2026,regular,1,2026-08-29T23:00:00.000Z,52,Florida State,ACC,fbs,,166,New Mexico State,Conference USA,fbs,,Bovada,-31,Florida State -31.0,-29.5,53,53.5,-100000,2800
2026-08-25T14:27:48+00:00,2026,1,lines,401864497,2026,regular,1,2026-09-06T02:00:00.000Z,62,Hawai'i,Mountain West,fbs,,2439,UNLV,Mountain West,fbs,,Bovada,2.5,UNLV -2.5,1.5,58.5,58.5,105,-125
2026-08-25T14:27:48+00:00,2026,1,lines,401864497,2026,regular,1,2026-09-06T02:00:00.000Z,62,Hawai'i,Mountain West,fbs,,2439,UNLV,Mountain West,fbs,,DraftKings,3,UNLV -3,1.5,58.5,,124,-148
2026-08-25T14:27:48+00:00,2026,1,lines,401856665,2026,regular,1,2026-09-05T16:45:00.000Z,2579,South Carolina,SEC,fbs,,2309,Kent State,Mid-American,fbs,,Bovada,-36.5,South Carolina -36.5,-34.5,53,52.5,-100000,-100000
2026-08-25T14:27:48+00:00,2026,1,lines,401856665,2026,regular,1,2026-09-05T16:45:00.000Z,2579,South Carolina,SEC,fbs,,2309,Kent State,Mid-American,fbs,,DraftKings,-36.5,South Carolina -36.5,-33.5,53.5,,-100000,5000
2026-08-25T14:27:48+00:00,2026,1,lines,401870763,2026,regular,1,2026-09-05T23:00:00.000Z,2653,Troy,Sun Belt,fbs,,2534,Sam Houston,Conference USA,fbs,,Bovada,-16.5,Troy -16.5,-17,51.5,50.5,-1300,725
2026-08-25T14:27:48+00:00,2026,1,lines,401870763,2026,regular,1,2026-09-05T23:00:00.000Z,2653,Troy,Sun Belt,fbs,,2534,Sam Houston,Conference USA,fbs,,DraftKings,-16.5,Troy -16.5,-17.5,51.5,,-950,625
2026-08-25T14:27:48+00:00,2026,1,lines,401862699,2026,regular,1,2026-09-05T23:00:00.000Z,58,South Florida,American Athletic,fbs,,2229,Florida International,Conference USA,fbs,,Bovada,-13,South Florida -13.0,-12.5,55,54.5,-460,340
2026-08-25T14:27:48+00:00,2026,1,lines,401862699,2026,regular,1,2026-09-05T23:00:00.000Z,58,South Florida,American Athletic,fbs,,2229,Florida International,Conference USA,fbs,,DraftKings,-13.5,South Florida -13.5,-12.5,54.5,,-535,400
2026-08-25T14:27:48+00:00,2026,1,lines,401864577,2026,regular,1,2026-08-29T21:30:00.000Z,2449,North Dakota State,Mountain West,fbs,,55,Jacksonville State,Conference USA,fbs,,Bovada,-7,North Dakota State -7.0,-10,46,48.5,-330,265
2026-08-25T14:27:48+00:00,2026,1,lines,401864577,2026,regular,1,2026-08-29T21:30:00.000Z,2449,North Dakota State,Mountain West,fbs,,55,Jacksonville State,Conference USA,fbs,,DraftKings,-7,North Dakota State -7,-10,46.5,,-258,210
2026-08-25T14:27:48+00:00,2026,1,lines,401860878,2026,regular,1,2026-09-05T22:00:00.000Z,36,Colorado State,Pac-12,fbs,,2751,Wyoming,Mountain West,fbs,,DraftKings,-3.5,Colorado State -3.5,-4,48.5,,-175,145
2026-08-25T14:27:48+00:00,2026,1,lines,401860878,2026,regular,1,2026-09-05T22:00:00.000Z,36,Colorado State,Pac-12,fbs,,2751,Wyoming,Mountain West,fbs,,Bovada,-3.5,Colorado State -3.5,-4,48,47.5,-180,155
2026-08-25T14:27:48+00:00,2026,1,lines,401856778,2026,regular,1,2026-09-05T16:00:00.000Z,248,Houston,Big 12,fbs,,204,Oregon State,Pac-12,fbs,,Bovada,-20,Houston -20.0,-18.5,51,51.5,-1300,725
2026-08-25T14:27:48+00:00,2026,1,lines,401856778,2026,regular,1,2026-09-05T16:00:00.000Z,248,Houston,Big 12,fbs,,204,Oregon State,Pac-12,fbs,,DraftKings,-20.5,Houston -20.5,-18.5,50.5,,-1600,900
2026-08-25T14:27:48+00:00,2026,1,lines,401858426,2026,regular,1,2026-09-05T20:15:00.000Z,2294,Iowa,Big Ten,fbs,,2459,Northern Illinois,Mountain West,fbs,,Bovada,-32,Iowa -32.0,-29.5,45.5,43.5,-100000,2500
2026-08-25T14:27:48+00:00,2026,1,lines,401858426,2026,regular,1,2026-09-05T20:15:00.000Z,2294,Iowa,Big Ten,fbs,,2459,Northern Illinois,Mountain West,fbs,,DraftKings,-31.5,Iowa -31.5,-29.5,45.5,,-100000,5000
2026-08-25T14:27:48+00:00,2026,1,lines,401856637,2026,regular,1,2026-09-05T23:45:00.000Z,57,Florida,SEC,fbs,,2226,Florida Atlantic,American Athletic,fbs,,Bovada,-26.5,Florida -26.5,-25.5,58.5,56.5,-7000,1300
2026-08-25T14:27:48+00:00,2026,1,lines,401856637,2026,regular,1,2026-09-05T23:45:00.000Z,57,Florida,SEC,fbs,,2226,Florida Atlantic,American Athletic,fbs,,DraftKings,-27.5,Florida -27.5,-25.5,58.5,,-4000,1600
2026-08-25T14:27:48+00:00,2026,1,lines,401858207,2026,regular,1,2026-09-05T16:30:00.000Z,221,Pittsburgh,ACC,fbs,,193,Miami (OH),Mid-American,fbs,,Bovada,-16,Pittsburgh -16.0,-16.5,50.5,50.5,-800,525
2026-08-25T14:27:48+00:00,2026,1,lines,401858207,2026,regular,1,2026-09-05T16:30:00.000Z,221,Pittsburgh,ACC,fbs,,193,Miami (OH),Mid-American,fbs,,DraftKings,-16.5,Pittsburgh -16.5,-16.5,50.5,,-800,550
2026-08-25T14:27:48+00:00,2026,1,lines,401864495,2026,regular,1,2026-09-04T22:30:00.000Z,2199,Eastern Michigan,Mid-American,fbs,,23,San José State,Mountain West,fbs,,DraftKings,-5.5,Eastern Michigan -5.5,-3.5,53.5,,-218,180
2026-08-25T14:27:48+00:00,2026,1,lines,401864495,2026,regular,1,2026-09-04T22:30:00.000Z,2199,Eastern Michigan,Mid-American,fbs,,23,San José State,Mountain West,fbs,,Bovada,-5.5,Eastern Michigan -5.5,-3.5,53.5,53.5,-160,135
2026-08-25T14:27:48+00:00,2026,1,lines,401856780,2026,regular,1,2026-09-05T16:00:00.000Z,277,West Virginia,Big 12,fbs,,324,Coastal Carolina,Sun Belt,fbs,,Bovada,-21.5,West Virginia -21.5,-17.5,58,57.5,-1725,-100000
2026-08-25T14:27:48+00:00,2026,1,lines,401856780,2026,regular,1,2026-09-05T16:00:00.000Z,277,West Virginia,Big 12,fbs,,324,Coastal Carolina,Sun Belt,fbs,,DraftKings,-21.5,West Virginia -21.5,-17.5,58.5,,-1450,850
2026-08-25T14:27:48+00:00,2026,1,lines,401858204,2026,regular,1,2026-09-03T23:00:00.000Z,154,Wake Forest,ACC,fbs,,2006,Akron,Mid-American,fbs,,Bovada,-23.5,Wake Forest -23.5,-22.5,49.5,49.5,-3500,1100
2026-08-25T14:27:48+00:00,2026,1,lines,401858204,2026,regular,1,2026-09-03T23:00:00.000Z,154,Wake Forest,ACC,fbs,,2006,Akron,Mid-American,fbs,,DraftKings,-23.5,Wake Forest -23.5,-22.5,49.5,,-3200,1400
2026-08-25T14:27:48+00:00,2026,1,lines,401858429,2026,regular,1,2026-09-05T00:00:00.000Z,127,Michigan State,Big Ten,fbs,,2649,Toledo,Mid-American,fbs,,DraftKings,-10,Michigan State -10,-10.5,49.5,,-410,320
2026-08-25T14:27:48+00:00,2026,1,lines,401858429,2026,regular,1,2026-09-05T00:00:00.000Z,127,Michigan State,Big Ten,fbs,,2649,Toledo,Mid-American,fbs,,Bovada,-10,Michigan State -10.0,-10.5,49.5,49.5,-410,305
2026-08-25T14:27:48+00:00,2026,1,lines,401856660,2026,regular,1,2026-09-05T23:30:00.000Z,99,LSU,SEC,fbs,,228,Clemson,ACC,fbs,,Bovada,-9.5,LSU -9.5,-11.5,50.5,51.5,-480,350
2026-08-25T14:27:48+00:00,2026,1,lines,401856660,2026,regular,1,2026-09-05T23:30:00.000Z,99,LSU,SEC,fbs,,228,Clemson,ACC,fbs,,DraftKings,-9.5,LSU -9.5,,51.5,,-355,280
2026-08-25T14:27:48+00:00,2026,1,lines,401858432,2026,regular,1,2026-09-05T16:30:00.000Z,194,Ohio State,Big Ten,fbs,,2050,Ball State,Mid-American,fbs,,Bovada,-51,Ohio State -51.0,-50.5,56.5,56.5,,
2026-08-25T14:27:48+00:00,2026,1,lines,401858432,2026,regular,1,2026-09-05T16:30:00.000Z,194,Ohio State,Big Ten,fbs,,2050,Ball State,Mid-American,fbs,,DraftKings,-50.5,Ohio State -50.5,-49.5,56.5,,,
2026-08-25T14:27:48+00:00,2026,1,lines,401862695,2026,regular,1,2026-09-05T23:00:00.000Z,235,Memphis,American Athletic,fbs,,2032,Arkansas State,Sun Belt,fbs,,Bovada,-10,Memphis -10.0,-10.5,55.5,55.5,-440,330
2026-08-25T14:27:48+00:00,2026,1,lines,401862695,2026,regular,1,2026-09-05T23:00:00.000Z,235,Memphis,American Athletic,fbs,,2032,Arkansas State,Sun Belt,fbs,,DraftKings,-10,Memphis -10,-10.5,55.5,,-375,295
2026-08-25T14:27:48+00:00,2026,1,lines,401856664,2026,regular,1,2026-09-05T00:00:00.000Z,201,Oklahoma,SEC,fbs,,2638,UTEP,Mountain West,fbs,,Bovada,-40.5,Oklahoma -40.5,-40.5,50.5,50.5,,
2026-08-25T14:27:48+00:00,2026,1,lines,401856664,2026,regular,1,2026-09-05T00:00:00.000Z,201,Oklahoma,SEC,fbs,,2638,UTEP,Mountain West,fbs,,DraftKings,-41.5,Oklahoma -41.5,-40.5,50.5,,,
2026-08-25T14:27:48+00:00,2026,1,lines,401856668,2026,regular,1,2026-09-05T23:00:00.000Z,245,Texas A&M,SEC,fbs,,2623,Missouri State,Conference USA,fbs,,Bovada,-40.5,Texas A&M -40.5,-38.5,52.5,52.5,,
2026-08-25T14:27:48+00:00,2026,1,lines,401856668,2026,regular,1,2026-09-05T23:00:00.000Z,245,Texas A&M,SEC,fbs,,2623,Missouri State,Conference USA,fbs,,DraftKings,-40.5,Texas A&M -40.5,-38.5,52.5,,,
2026-08-25T14:27:48+00:00,2026,1,lines,401870790,2026,regular,1,2026-09-06T01:00:00.000Z,166,New Mexico State,Conference USA,fbs,,2385,Mercyhurst,NEC,fcs,,,,,,,,,
